,mse_deepar,computation_time_deepar
0,6.263329419045637,0 days 00:00:53.982580
1,2.997598483930066,0 days 00:00:56.419300
2,7.552594057783657,0 days 00:00:55.168889
3,8.585995024145934,0 days 00:00:54.391301
4,7.810874277350338,0 days 00:00:54.222030
5,7.065961865584303,0 days 00:00:54.808453
6,4.089183185586955,0 days 00:00:57.542204
7,7.030607024858778,0 days 00:00:54.844012
8,2.872872436237267,0 days 00:00:54.650696
9,5.5507711595216325,0 days 00:00:53.941008
10,7.890772339463165,0 days 00:00:54.334814
11,8.680526393247616,0 days 00:00:54.369076
12,6.126650495003958,0 days 00:00:54.298222
13,9.004958281245603,0 days 00:00:54.431948
14,3.1251965443408745,0 days 00:00:55.287248
15,8.942774832805547,0 days 00:00:54.806735
16,6.850286149382807,0 days 00:00:55.381868
17,14.07527161464457,0 days 00:00:54.820774
18,5.07777141776441,0 days 00:00:55.420746
19,8.651378040763458,0 days 00:00:55.892374
20,3.176834728743027,0 days 00:00:55.174179
